2.465214447657589347e-01,2.211422687413504562e-01,7.612556505604990698e-02,2.497085294527606192e-01,1.793387620417910833e-01,2.148504424689519632e-01,5.765723374143220253e-02,1.980708548204022090e-01,2.118038720474373082e-01,2.151116926604693669e-01,9.999999999999968914e-01,1.111997732109585579e-01,8.863000478351713840e-02,2.203214935641693573e-01,1.852727503220399918e-01,5.526922365637755401e-03,4.453567635721158435e-01,1.959511273438791501e-01,4.776635775964216402e-02,7.023474817049976671e-02,2.029234426185504980e-01,6.320362808567164814e-02,1.868761426989621333e-01,7.364593057610030469e-02,6.397129586448636884e-02,2.293095424094750701e-01,2.495155816521971992e-01,2.145670707736352933e-01,2.517439274822257933e-01,2.609941420136690504e-01,2.144150166766132237e-01,5.601673356759073741e-01,2.380148253446093543e-01,2.025461000112023235e-01,2.430369055473035056e-01,2.465051542961497755e-01,2.261400241987695792e-01,1.503006464729251535e-01,3.116193920498903230e-02,2.400748213239294326e-01
1.494387512581993593e-01,1.398744437545954566e-01,4.598078843850027936e-02,1.552963674261727267e-01,2.231151606750064742e-01,1.093732719608378617e-01,4.315542097816665174e-02,9.987984798490998073e-02,1.398679817757257915e-01,1.063152894135098309e-01,1.111997732109585579e-01,9.999999999999982236e-01,5.817897276062181100e-02,1.142141632076881658e-01,1.565753522950718013e-01,1.515059323597323657e-03,1.193459496144511772e-01,1.188942256957202098e-01,3.048597953713796938e-02,6.502328486953723452e-02,1.975345614801262417e-01,2.443520542769853435e-02,9.322659771908209381e-02,2.496587777945236813e-02,3.324940387201791997e-02,2.060324741907850754e-01,1.532728737982289036e-01,2.650588627232808858e-01,1.504187872215072830e-01,2.410880151703974628e-01,1.808767711604743755e-01,6.916476001473667590e-02,1.327462330707126215e-01,1.178642510352284900e-01,1.445298029025315345e-01,2.257656389863113011e-01,1.522830869196222514e-01,9.559096044799435254e-02,7.925934023909450739e-04,1.765119674507232284e-01
2.452080748431786361e-01,1.762027389365308228e-01,8.700426254807001880e-02,2.394009414582776163e-01,1.129376853377756090e-01,2.239754998973320088e-01,6.001949937584204892e-02,1.844052368480744164e-01,2.142557942412575966e-01,2.146085288371806787e-01,8.863000478351713840e-02,5.817897276062181100e-02,9.999999999999998890e-01,2.195186917498480883e-01,1.406201665334798623e-01,2.452954986596466661e-03,1.723560214763980858e-01,1.988777759022673508e-01,4.687113992176656502e-02,7.529447102854142093e-02,1.400104039239691289e-01,6.616440694189971994e-02,1.890691600904966241e-01,7.427293347624819297e-02,6.919499756301820959e-02,1.850806850245348967e-01,2.523771552070588342e-01,1.297024147387109139e-01,2.499480540167808851e-01,1.929088973298539733e-01,2.023122505430277329e-01,4.278847362127775195e-02,2.437283990846547121e-01,2.076966354191189246e-01,2.392438147926174707e-01,1.567042005443426422e-01,2.343859367541930583e-01,1.346073942560624404e-01,4.914274522888900654e-02,2.449790278681980571e-01
6.314039362053744942e-01,5.221386275704678059e-01,1.828654919577072935e-01,5.797397640590221668e-01,2.316163952122788916e-01,5.583371430592343199e-01,1.318349736404078321e-01,4.788788074716683330e-01,5.027538762349518242e-01,5.640141585345104236e-01,2.203214935641693573e-01,1.142141632076881658e-01,2.195186917498480883e-01,9.999999999999986677e-01,3.653785903432693050e-01,1.722446111656940684e-02,4.020124181656651863e-01,4.867703141706546943e-01,1.129724859925817781e-01,1.425270303751297873e-01,3.573805701692042147e-01,1.742217293656039279e-01,4.748495794294568806e-01,1.981774459135675626e-01,1.430226165153422602e-01,4.322029933760651588e-01,6.354889557350816842e-01,2.839164318712926738e-01,6.382959912765105992e-01,4.699141273650877526e-01,4.324346416201239052e-01,8.697719615495370926e-02,5.856459741570314570e-01,5.304710948012421046e-01,6.239912098905202598e-01,4.496368080379734566e-01,5.285299499173781168e-01,3.647749794300776394e-01,5.260269032672615364e-02,5.712127100718951134e-01
4.077371045485634893e-01,3.977167021925354096e-01,1.063228038391012958e-01,3.741086042855701344e-01,2.638693194510550732e-01,3.596915621800039764e-01,7.026699609899718368e-02,3.099745709545601580e-01,3.425993873095977138e-01,3.653200987321250648e-01,1.852727503220399918e-01,1.565753522950718013e-01,1.406201665334798623e-01,3.653785903432693050e-01,9.999999999999968914e-01,1.266735458612284343e-02,2.589192914138687129e-01,3.197698667461367217e-01,6.906947896309781343e-02,1.466722960926893915e-01,3.274109955063484456e-01,8.341828912232732152e-02,3.125045501947686377e-01,1.073126197768577983e-01,7.667198204704757381e-02,3.664314295764945495e-01,4.047109645038167169e-01,3.026731918158538370e-01,4.069897739321145513e-01,4.292069408137739739e-01,2.972886732108189212e-01,8.119996529896607307e-02,3.876541246292251053e-01,3.376403171331401332e-01,4.024268249894189520e-01,4.055122178975985037e-01,3.506128427946312853e-01,2.597086219106507499e-01,2.973219196948955964e-02,3.745074026239649800e-01
1.184612717765794014e-02,2.889477364119686156e-02,2.250972015812681415e-02,1.832490300138355302e-02,3.900390804779882599e-03,1.558764865347381234e-02,1.189933360270359862e-02,1.230825301295910071e-02,6.933994623230002076e-03,1.195600236346703975e-02,5.526922365637755401e-03,1.515059323597323657e-03,2.452954986596466661e-03,1.722446111656940684e-02,1.266735458612284343e-02,9.999999999999998890e-01,1.365411052489088305e-02,1.259636501549969874e-02,2.595729199056618156e-02,2.710991377280858299e-03,2.436370936040811036e-02,4.737847642114361574e-02,1.296020787431053159e-02,1.912676244891594809e-02,3.181731902502614451e-02,1.839171694344102215e-02,1.315584485183315597e-02,1.954990621285131180e-02,1.191672620998239507e-02,1.343578763751962848e-02,1.191636077056060922e-02,3.645745152632574588e-04,9.809080552995643604e-03,2.201016162393258646e-02,1.210694246017693550e-02,1.353965061099340547e-02,1.032419647062433887e-02,2.454516703462799807e-02,9.879489128745890664e-03,7.672677460893719166e-03
4.739869701069305274e-01,3.079133594269763963e-01,1.449394987355462905e-01,4.750232735192763678e-01,2.132780212781844043e-01,3.865753282746929309e-01,1.133604206609007958e-01,3.383988570781014671e-01,4.217037877131658563e-01,3.943333901195810176e-01,4.453567635721158435e-01,1.193459496144511772e-01,1.723560214763980858e-01,4.020124181656651863e-01,2.589192914138687129e-01,1.365411052489088305e-02,9.999999999999972244e-01,3.641696822828044411e-01,7.839799921191642484e-02,1.529914755373215363e-01,2.498578138749553701e-01,1.264319430032943004e-01,3.345376415183270447e-01,1.171871560012965885e-01,1.122958309023318474e-01,3.107878658512570613e-01,4.819408166995415299e-01,2.746741606748934750e-01,4.864205730878148892e-01,3.326193036809828585e-01,4.178092556562796878e-01,6.801447361698644833e-01,4.213675673986785886e-01,3.976181637166649741e-01,4.659529827075772346e-01,2.819294174397047881e-01,4.408339716125423413e-01,2.460041156322850253e-01,2.391995668874803693e-02,4.831092997135124079e-01
5.454558566439269285e-01,4.244266332750921134e-01,1.618180311125858584e-01,5.268730161679912039e-01,2.300753608341754852e-01,5.260585738002966361e-01,1.229946451337293051e-01,4.317444150590331042e-01,4.548224366625363557e-01,4.831965535811766355e-01,1.959511273438791501e-01,1.188942256957202098e-01,1.988777759022673508e-01,4.867703141706546943e-01,3.197698667461367217e-01,1.259636501549969874e-02,3.641696822828044411e-01,1.000000000000001776e+00,9.129291180782758697e-02,1.402660016571505019e-01,2.997816142271049200e-01,1.271179807010766327e-01,4.885565180533771312e-01,1.590132851695120753e-01,1.201604789773531579e-01,3.965308738229099683e-01,5.448766869753389752e-01,2.568640927889177528e-01,5.527872819940469196e-01,4.026633744320758934e-01,4.164320953563105387e-01,8.752572700470584444e-02,5.833007008300127305e-01,4.631918102831388273e-01,5.443693780750183953e-01,3.554359793042379256e-01,5.202551018646546233e-01,3.002585021085633077e-01,4.476483616548729283e-02,5.081152750202467816e-01
9.063257518127609824e-02,1.386277292465981636e-01,1.390650986595086402e-01,1.109171160321446581e-01,4.780045268506370043e-02,1.087141285187967765e-01,7.957204171027333628e-02,9.404868392476242733e-02,5.541711782256565633e-02,8.067605635158650590e-02,4.776635775964216402e-02,3.048597953713796938e-02,4.687113992176656502e-02,1.129724859925817781e-01,6.906947896309781343e-02,2.595729199056618156e-02,7.839799921191642484e-02,9.129291180782758697e-02,9.999999999999955591e-01,1.774407550134422806e-02,1.284035427905721449e-01,1.892789163137430508e-01,9.319505823977024261e-02,1.561344500192319296e-01,1.576582300829890426e-01,1.487048395871536088e-01,1.080762389824272002e-01,9.648443581329392560e-02,9.928517900589253764e-02,9.630344917620645151e-02,8.364356688539931195e-02,9.084623849926353259e-03,9.331518394938043137e-02,1.273485086853496651e-01,8.806940111125938220e-02,1.139029608970787144e-01,8.221765807867155440e-02,1.469413707854116957e-01,2.022111342922941826e-02,6.505867674227525099e-02
1.906171408524376665e-01,6.966106779023080453e-02,5.402173734063137056e-02,1.980223025991652841e-01,1.042319689652176223e-01,1.340091030853480802e-01,5.470926669769264616e-02,1.228262032575014179e-01,1.883058301916216148e-01,1.385500195787481292e-01,7.023474817049976671e-02,6.502328486953723452e-02,7.529447102854142093e-02,1.425270303751297873e-01,1.466722960926893915e-01,2.710991377280858299e-03,1.529914755373215363e-01,1.402660016571505019e-01,1.774407550134422806e-02,9.999999999999996669e-01,8.100411002847386632e-02,1.994181347412591829e-02,1.242851757700629833e-01,2.647722988441647551e-02,3.770695932507824033e-02,1.093182898183427953e-01,1.904470159497984594e-01,1.300223506596489276e-01,1.941278972387270874e-01,1.221206346929128994e-01,2.078185225710081352e-01,4.830779670783510310e-02,1.618626885667739379e-01,1.432372208399809721e-01,1.799951190772665910e-01,7.809263982384374858e-02,1.905706308879704380e-01,7.685937578431045747e-02,4.992086524387453345e-03,2.219179387288270910e-01
3.662213558099324251e-01,4.575304027941865526e-01,1.481855936671729324e-01,3.619671659827362609e-01,4.070579610748768506e-01,3.490335116172937902e-01,9.476386689642708749e-02,2.913650021078601493e-01,2.858269407134699791e-01,3.388164583360970816e-01,2.029234426185504980e-01,1.975345614801262417e-01,1.400104039239691289e-01,3.573805701692042147e-01,3.274109955063484456e-01,2.436370936040811036e-02,2.498578138749553701e-01,2.997816142271049200e-01,1.284035427905721449e-01,8.100411002847386632e-02,9.999999999999982236e-01,2.190975167255476697e-01,2.907293794713728396e-01,1.564258151680481546e-01,1.582567348556119524e-01,4.301342404972756661e-01,3.735675593721404786e-01,4.044320052789550091e-01,3.742366896886262229e-01,4.775043614670674286e-01,2.929650808596828693e-01,8.569341777937541926e-02,3.588761615733813137e-01,3.500775481701107750e-01,3.760823018108938598e-01,4.782034057842506902e-01,3.265562911815715341e-01,3.065392259296040312e-01,4.300889396288305744e-02,3.241180993865828142e-01
1.321462815461026119e-01,2.256871005863377300e-01,1.692689377888783875e-01,1.748302664366588322e-01,4.298734073908801190e-02,1.647071701224402940e-01,9.538946933365206882e-02,1.339508303517515930e-01,8.992340579546700963e-02,1.351495705813231807e-01,6.320362808567164814e-02,2.443520542769853435e-02,6.616440694189971994e-02,1.742217293656039279e-01,8.341828912232732152e-02,4.737847642114361574e-02,1.264319430032943004e-01,1.271179807010766327e-01,1.892789163137430508e-01,1.994181347412591829e-02,2.190975167255476697e-01,1.000000000000001332e+00,1.271690810903521318e-01,1.910574105698905067e-01,2.636033760818666249e-01,1.977889332475611939e-01,1.548319024713876169e-01,1.728258108851222496e-01,1.529560863797198578e-01,1.353652919296281509e-01,1.152609316627616620e-01,1.091106339493040124e-02,1.318134376754683257e-01,2.031647750753058368e-01,1.389728301941760003e-01,1.402774951573350637e-01,1.133053726641353315e-01,1.897486172990334174e-01,4.939006726880923459e-02,9.179017833484011402e-02
5.235942642844807482e-01,4.138944339734718092e-01,1.940925323935413505e-01,4.897504440942385684e-01,2.057846350937876378e-01,5.497718748434612390e-01,2.169588745312737432e-01,4.280025561064199069e-01,4.232370928996356252e-01,4.805678745244579275e-01,1.868761426989621333e-01,9.322659771908209381e-02,1.890691600904966241e-01,4.748495794294568806e-01,3.125045501947686377e-01,1.296020787431053159e-02,3.345376415183270447e-01,4.885565180533771312e-01,9.319505823977024261e-02,1.242851757700629833e-01,2.907293794713728396e-01,1.271690810903521318e-01,1.000000000000000888e+00,2.018906982791771054e-01,1.326281690748650210e-01,3.928910359369754968e-01,5.203662408155644847e-01,2.301450262123675983e-01,5.280079044781345043e-01,3.921233996528149524e-01,3.961770463135090847e-01,7.778841704760687537e-02,5.812214336229694078e-01,4.451003421832382401e-01,5.247996784977515539e-01,3.426152680969877240e-01,5.174694164468723878e-01,3.066377519296876741e-01,3.938279609277414023e-02,4.730990850471267772e-01
1.700661789427413972e-01,1.925472586419925691e-01,1.809982717497345406e-01,1.854493024197788609e-01,5.804206292597813288e-02,1.833422125728576546e-01,2.326922135916252299e-01,1.642565869088417618e-01,1.222127027666073396e-01,1.645652345578876297e-01,7.364593057610030469e-02,2.496587777945236813e-02,7.427293347624819297e-02,1.981774459135675626e-01,1.073126197768577983e-01,1.912676244891594809e-02,1.171871560012965885e-01,1.590132851695120753e-01,1.561344500192319296e-01,2.647722988441647551e-02,1.564258151680481546e-01,1.910574105698905067e-01,2.018906982791771054e-01,1.000000000000000888e+00,2.028642396427270678e-01,1.786449130200437330e-01,1.845673908696161269e-01,9.069656944449634717e-02,1.831855078199792763e-01,1.442422938516299546e-01,1.251406935753155147e-01,1.741472660694816724e-02,2.051102468537411572e-01,2.230523868663976117e-01,1.715140754415879210e-01,1.453331071304279631e-01,1.399564715562652273e-01,1.863540175469212135e-01,4.981189444976535236e-02,1.321614616644065099e-01
1.216523596567969934e-01,1.374039987607136859e-01,1.600983599418277226e-01,1.564675286430991241e-01,5.608870639343514070e-02,1.327513014598337981e-01,1.223679518201385846e-01,1.161495080087040638e-01,9.964073082843818985e-02,1.101509310230196215e-01,6.397129586448636884e-02,3.324940387201791997e-02,6.919499756301820959e-02,1.430226165153422602e-01,7.667198204704757381e-02,3.181731902502614451e-02,1.122958309023318474e-01,1.201604789773531579e-01,1.576582300829890426e-01,3.770695932507824033e-02,1.582567348556119524e-01,2.636033760818666249e-01,1.326281690748650210e-01,2.028642396427270678e-01,1.000000000000004441e+00,1.556773587627182653e-01,1.425497923770495945e-01,1.382941985250820127e-01,1.410825702738640608e-01,1.075144119324339953e-01,1.406405972452974273e-01,1.873966406048892253e-02,1.294690131219687346e-01,1.610915574584542154e-01,1.283888521313009123e-01,9.608449901384386038e-02,1.196968544198624834e-01,1.426428068267743265e-01,3.100911341716361749e-02,1.086085668157526080e-01
4.787044481711835719e-01,4.891133740062576507e-01,1.710875348387502493e-01,4.560042092487658349e-01,3.285198490908658453e-01,4.459920040310693667e-01,1.145590816012399260e-01,3.901570990228640512e-01,3.694013983647520538e-01,4.134666714856120029e-01,2.293095424094750701e-01,2.060324741907850754e-01,1.850806850245348967e-01,4.322029933760651588e-01,3.664314295764945495e-01,1.839171694344102215e-02,3.107878658512570613e-01,3.965308738229099683e-01,1.487048395871536088e-01,1.093182898183427953e-01,4.301342404972756661e-01,1.977889332475611939e-01,3.928910359369754968e-01,1.786449130200437330e-01,1.556773587627182653e-01,9.999999999999995559e-01,4.817749713098122832e-01,4.151239710349769463e-01,4.840244714853659813e-01,5.185790018910844124e-01,3.634416450840790569e-01,9.766977690296579917e-02,4.956104751026055300e-01,4.213959903242686100e-01,4.691321115929926733e-01,4.927460493274596898e-01,4.302215520282032246e-01,3.376691118855089657e-01,3.692866710545110454e-02,4.248367507697770606e-01
7.334989572519798884e-01,5.375012427765795131e-01,1.878612547828701906e-01,6.773512015866687275e-01,2.860774451813016261e-01,6.101146067290770247e-01,1.422614137863085215e-01,5.300080493027101713e-01,6.050942766318289090e-01,6.307515989043542826e-01,2.495155816521971992e-01,1.532728737982289036e-01,2.523771552070588342e-01,6.354889557350816842e-01,4.047109645038167169e-01,1.315584485183315597e-02,4.819408166995415299e-01,5.448766869753389752e-01,1.080762389824272002e-01,1.904470159497984594e-01,3.735675593721404786e-01,1.548319024713876169e-01,5.203662408155644847e-01,1.845673908696161269e-01,1.425497923770495945e-01,4.817749713098122832e-01,9.999999999999971134e-01,3.453343400063677571e-01,7.425238931360977901e-01,5.173124175062974173e-01,5.457636903586509103e-01,1.152117264003695851e-01,6.556161983517927450e-01,5.981840516443797107e-01,7.074212788507818761e-01,4.622582811971741035e-01,6.284196775840866778e-01,3.759662553544458330e-01,4.523860527343082083e-02,6.970117954405425920e-01
3.389021591540652967e-01,3.482874112566190505e-01,1.232466712364693601e-01,3.564787526026084175e-01,3.804499703231419838e-01,2.654439446471915653e-01,1.002603616703329342e-01,2.383121055682369538e-01,3.036143931497498616e-01,2.742742260635844809e-01,2.145670707736352933e-01,2.650588627232808858e-01,1.297024147387109139e-01,2.839164318712926738e-01,3.026731918158538370e-01,1.954990621285131180e-02,2.746741606748934750e-01,2.568640927889177528e-01,9.648443581329392560e-02,1.300223506596489276e-01,4.044320052789550091e-01,1.728258108851222496e-01,2.301450262123675983e-01,9.069656944449634717e-02,1.382941985250820127e-01,4.151239710349769463e-01,3.453343400063677571e-01,1.000000000000000444e+00,3.434094020910334888e-01,4.608854904515508055e-01,3.688152708563807169e-01,1.218564222318489071e-01,3.046619541330909398e-01,2.875398949955842443e-01,3.300506001145378510e-01,4.245271686593307114e-01,3.278641068869450614e-01,2.374982467612290205e-01,2.431366090842080122e-02,3.608742741323155423e-01
7.421165250677613789e-01,5.281347787957098028e-01,1.929397310602469218e-01,6.861559373913156401e-01,2.883709847126625370e-01,6.157976570193959276e-01,1.411973844850724913e-01,5.413786779858982268e-01,6.139461802471968266e-01,6.377575194806544001e-01,2.517439274822257933e-01,1.504187872215072830e-01,2.499480540167808851e-01,6.382959912765105992e-01,4.069897739321145513e-01,1.191672620998239507e-02,4.864205730878148892e-01,5.527872819940469196e-01,9.928517900589253764e-02,1.941278972387270874e-01,3.742366896886262229e-01,1.529560863797198578e-01,5.280079044781345043e-01,1.831855078199792763e-01,1.410825702738640608e-01,4.840244714853659813e-01,7.425238931360977901e-01,3.434094020910334888e-01,9.999999999999997780e-01,5.180309963457669920e-01,5.567860625975290523e-01,1.162761080687215731e-01,6.663056311892134875e-01,6.069363758376860041e-01,7.148797270709852381e-01,4.542743048493771418e-01,6.354802931788472442e-01,3.769542803404159481e-01,4.232222094601847256e-02,6.977539069975027264e-01
